Price,Close,High,Low,Open,Volume
Ticker,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
Date,,,,,
2021-12-22,1778.199462890625,1786.325434154046,1736.904604613526,1736.904604613526,1692505
2021-12-23,1785.27978515625,1794.2135731211258,1769.7407600770016,1789.6041538674087,1677127
2021-12-24,1767.1748046875,1795.0690376081466,1758.2410163203554,1795.0690376081466,1203991
2021-12-27,1773.637451171875,1782.6188059340675,1754.2493728609718,1767.1747970734712,1139744
2021-12-28,1805.2857666015625,1814.3145714358425,1779.2447694553437,1779.2447694553437,1916098
2021-12-29,1800.8663330078125,1814.2669566224051,1796.3044802962938,1801.0089162834784,1287946
2021-12-30,1792.1702880859375,1807.376697033212,1787.6084350111712,1798.443024589243,1805349
2021-12-31,1801.8643798828125,1812.5088193644067,1793.6909585649075,1793.7384089817792,1145546
2022-01-03,1827.477783203125,1841.3536088563867,1799.7261318966018,1801.0091495123759,1906676
2022-01-04,1841.4486083984375,1846.6282449231087,1819.5893960293015,1827.4776508835319,1643920
2022-01-05,1851.95068359375,1854.2316683571457,1832.0398363803074,1844.4424952547704,1711667
2022-01-06,1829.0458984375,1856.1323147043065,1824.388912437612,1848.0539098528027,1372015
2022-01-07,1810.4180908203125,1838.9775586836736,1803.0524863140217,1833.370288065635,1447123
2022-01-10,1856.2274169921875,1862.7376379984264,1812.6515720201414,1815.2651737100382,2397846
2022-01-11,1863.8780517578125,1872.2890733766965,1841.5436389535728,1852.33066193461,2232435
2022-01-12,1876.28076171875,1885.5947337250811,1863.070286588373,1880.3675305821941,1585970
2022-01-13,1918.2884521484375,1928.362674559063,1877.5638126582014,1877.5638126582014,2373324
2022-01-14,1943.3316650390625,1948.2737018499008,1907.4540416840193,1914.1068460147558,3124945
2022-01-17,1966.7589111328125,1969.1824790719327,1940.7180274748468,1943.3316291279104,1858651
2022-01-18,1921.9000244140625,1975.4551904096515,1910.8279503662418,1972.6988894830815,1460676
2022-01-19,1920.6646728515625,1926.4620935411704,1888.446068014951,1919.714272213407,2336679
2022-01-20,1904.1275634765625,1934.065181769306,1885.689769007416,1919.8091730584758,2031107
2022-01-21,1859.0311279296875,1895.859150939852,1846.6759202101487,1883.8365602250071,2209132
2022-01-24,1805.6661376953125,1861.8347904048455,1788.2263097479015,1858.0331879742077,2307120
2022-01-25,1829.8062744140625,1835.5086778670552,1758.3360815271378,1801.0090905701716,2998042
2022-01-27,1816.0728759765625,1826.66986536012,1774.3978348737483,1819.5894276368795,2932713
2022-01-28,1803.4327392578125,1851.380404034036,1797.492735394767,1821.0626011139116,2233620
2022-01-31,1814.504638671875,1828.5706128694542,1758.6686077435588,1796.447028669526,3161064
2022-02-01,1891.7723388671875,1900.7061274485488,1821.917896814066,1832.9900866827677,5392787
2022-02-02,1884.3592529296875,1908.4044348951545,1872.8594286914772,1896.144243758674,3579380
2022-02-03,1837.7420654296875,1886.545110966152,1834.2730801837145,1883.2187090072696,2262217
2022-02-04,1851.332763671875,1860.6943021987827,1827.905482184051,1851.3803301071603,1440816
2022-02-07,1791.0299072265625,1850.9051442418308,1781.5734677867788,1836.6491354286718,2641464
2022-02-08,1782.5711669921875,1802.8621946051464,1756.3401362129239,1796.2569574904905,2040523
2022-02-09,1795.11669921875,1805.6661226728627,1782.5713416925985,1791.029930233535,1390810
2022-02-10,1806.71142578125,1816.2154311772588,1787.7034149892327,1798.1578209248423,1288856
2022-02-11,1778.4371337890625,1795.306744543775,1758.2411209137024,1795.306744543775,1744894
2022-02-14,1709.7706298828125,1755.3422909267185,1705.969027592912,1751.8258552148384,2290199
2022-02-15,1782.9991455078125,1788.6539828411198,1716.5661183723691,1720.2251375889623,2602134
2022-02-16,1768.41015625,1793.6909022525613,1750.780296661113,1782.9988966740784,1898439
2022-02-17,1776.0135498046875,1791.4101090906822,1762.1377242869623,1776.2987163901626,1459905
2022-02-18,1789.6993408203125,1801.9595317234694,1772.6396965122265,1777.2491162040546,1912482
2022-02-21,1771.4991455078125,1790.459707018133,1757.148119703252,1781.9535520697134,1262585
2022-02-22,1752.9664306640625,1762.9932039174219,1711.196368546263,1723.0763766589141,2288298
2022-02-23,1730.0142822265625,1760.1419352519713,1726.0700964795262,1757.2907334130102,1583872
2022-02-24,1670.1864013671875,1710.7210084653525,1664.1513810126846,1694.8017990810222,3616355
2022-02-25,1688.909423828125,1709.4855038982562,1677.4570502515733,1693.6138603673107,2476882
2022-02-28,1726.64013671875,1731.8673395545572,1665.862070152319,1677.3618931879575,2553662
2022-03-02,1695.9898681640625,1736.334327167458,1680.7834585868,1710.7210774420357,3152628
2022-03-03,1665.386962890625,1723.5989977217992,1658.9717590520875,1720.2250292967349,2259979
2022-03-04,1626.84814453125,1667.0501342783605,1618.5321397030634,1653.6969601193953,3906819
2022-03-07,1553.382080078125,1584.127629644795,1525.9155979233171,1576.0016588104604,6318251
2022-03-08,1576.2392578125,1583.3672616916642,1515.88882496891,1547.1570251886478,4421730
2022-03-09,1607.0797119140625,1615.4908493235173,1568.2084234821637,1593.3464708146582,3306502
2022-03-10,1642.482177734375,1670.8041604208227,1622.3337325587852,1653.6969505871623,2776325
2022-03-11,1642.91015625,1649.3728112549961,1621.1935239473303,1634.6891671770436,1577597
2022-03-14,1660.112060546875,1667.002464118631,1630.412045151375,1648.944854758167,1558334
2022-03-15,1656.975830078125,1677.4570088014978,1640.961603650496,1661.300199084996,2062332
2022-03-16,1669.093505859375,1682.8268642913881,1659.589499753774,1673.6554751963433,2101909
2022-03-17,1699.22119140625,1715.0928344171612,1680.7358308289101,1692.805987599901,3383036
2022-03-21,1669.1885986328125,1715.4730608488833,1658.4490255852083,1715.4730608488833,2301462
2022-03-22,1686.0582275390625,1688.8618628973006,1635.782012694242,1669.1886169220525,3986030
2022-03-23,1679.595458984375,1702.6902399518767,1671.8972373337738,1691.7130666245225,1574226
2022-03-24,1683.682373046875,1691.4280457854477,1664.1515926435472,1667.9531953680328,1580887
2022-03-25,1664.2464599609375,1689.717242332494,1652.7466359558734,1687.5312745560605,1483897
2022-03-28,1655.217529296875,1667.9529195208559,1639.5359206518071,1665.1017179490252,1799629
2022-03-29,1660.01708984375,1667.0975273045758,1647.0440995552522,1661.9653412984385,2071779
2022-03-30,1685.6304931640625,1688.9094448672274,1667.0976813298494,1679.262855504228,1712835
2022-03-31,1679.9755859375,1692.9960273028178,1670.8041972602082,1691.6654433055014,1401916
2022-04-01,1701.31201171875,1705.0185970894743,1671.754577636781,1671.754577636781,2050573
2022-04-04,1735.763916015625,1739.0903177388793,1688.4814915207946,1695.5144783673838,1955281
2022-04-05,1744.983154296875,1753.4891936810789,1736.3819820354097,1748.7371904461706,1718581
2022-04-06,1760.90234375,1765.8443806480084,1737.0471949878875,1742.0843647620018,2245496
2022-04-07,1735.716552734375,1763.8008190840008,1720.3675608091216,1758.1459822768663,2003954
2022-04-08,1739.9459228515625,1747.6917110533316,1727.8758814685677,1744.365308906681,1903321
2022-04-11,1693.1387939453125,1738.9956262820294,1690.762792269835,1729.9668199152147,2262446
2022-04-12,1661.0150146484375,1693.1386000280224,1647.614389936676,1691.7129991860118,4215141
2022-04-13,1673.46533203125,1684.9175890300703,1660.4447749087371,1667.1925955992479,1673417
2022-04-18,1652.1287841796875,1663.1534074318893,1629.9369543886714,1659.6845382132374,1808707
2022-04-19,1621.145751953125,1673.4177826477883,1603.3257414890352,1661.5853421059098,2737766
2022-04-20,1607.6976318359375,1627.4660107231891,1588.452019684991,1625.1374596436558,3832617
2022-04-21,1629.4619140625,1640.2014878113926,1615.6811046405658,1618.4847401511604,1797489
2022-04-22,1610.3111572265625,1631.2675358714414,1606.557121440437,1616.6313441207078,1474689
2022-04-25,1575.1463623046875,1591.9209555770412,1570.0617424556847,1591.9209555770412,1964344
2022-04-26,1615.63330078125,1618.6270855912821,1581.46644884852,1596.672857010525,2440990
2022-04-27,1593.8692626953125,1607.6975208620563,1584.0325243512666,1591.9208951934265,1346726
2022-04-28,1633.9761962890625,1645.1434030980759,1596.67297354406,1606.1769793389649,3117433
2022-04-29,1610.3111572265625,1652.7465652121757,1603.4683196365613,1645.1433607718668,2404830
2022-05-02,1596.150146484375,1602.327750017549,1572.9604660339362,1585.8383237898304,1399802
2022-05-04,1552.9068603515625,1598.4786342230623,1544.4483886608255,1596.1976498055556,1777673
2022-05-05,1556.4234619140625,1588.3093303065116,1552.0040762158822,1568.8261193068633,1707752
2022-05-06,1541.9774169921875,1552.004189793027,1532.1407939219912,1535.8473794889967,1439520
2022-05-09,1535.989990234375,1549.010432364634,1512.324991515919,1527.8165680788118,1400010
2022-05-10,1528.1966552734375,1548.7728522328302,1521.591417263739,1531.0954236176663,1176030
2022-05-11,1492.88916015625,1529.194413053037,1480.1062037503411,1521.116008757853,2988788
2022-05-12,1450.4539794921875,1477.8254486837504,1438.051204566709,1473.121011858613,3407191
2022-05-13,1458.3896484375,1496.7858539781264,1427.5016304679864,1454.1128459494134,4328846
2022-05-16,1466.373046875,1489.7528774422467,1463.0940953343713,1473.1208676462409,1775914
2022-05-17,1524.53759765625,1528.1491663861168,1468.3689447214995,1468.3689447214995,1608711
2022-05-18,1494.5048828125,1542.5001111635534,1487.3768786019475,1542.5001111635534,2984009
2022-05-19,1471.1724853515625,1485.2384599015236,1463.9494643728092,1473.1208528858497,1798843
2022-05-20,1530.239990234375,1533.423809056585,1483.622910189046,1491.5587320341663,2175224
2022-05-23,1562.6011962890625,1577.6650228523135,1525.963206129194,1548.2026037508547,4177811
2022-05-24,1545.636474609375,1571.677357098281,1530.2399159531103,1563.218884940653,1970395
2022-05-25,1496.6434326171875,1558.3719088008318,1493.1744470206172,1552.0042708136957,1417130
2022-05-26,1486.949462890625,1510.0916967527053,1460.4332601343121,1496.8811038080194,3578710
2022-05-27,1520.926025390625,1526.3432620439069,1495.9304448674404,1497.0708791052816,1279218
2022-05-30,1578.472900390625,1581.1815190469188,1533.5664695631538,1539.6490569418675,2119326
2022-05-31,1572.437744140625,1591.3507386997012,1563.4089387194488,1578.1401475645257,3534742
2022-06-01,1566.2601318359375,1578.615339186585,1557.183760029761,1571.5349013803761,1425466
2022-06-02,1555.9483642578125,1567.6382220191126,1543.1654065885425,1551.053777968559,1852251
2022-06-03,1570.1092529296875,1590.6853317349626,1563.3613163071316,1575.7165232831942,2928263
2022-06-06,1558.846923828125,1579.8508686356665,1553.0495037204294,1570.2042799235178,1538005
2022-06-07,1510.6141357421875,1557.1363131349046,1507.4303170439155,1549.1529251640493,2157491
2022-06-08,1505.957275390625,1528.0540887280936,1492.2239174918993,1515.8889149790373,2122442
2022-06-09,1515.9840087890625,1520.6409950395114,1479.0134013940242,1479.0134013940242,1361104
2022-06-10,1506.47998046875,1515.4137693866812,1491.2261203204673,1492.1289544917463,1337799
2022-06-13,1456.061279296875,1488.2797666840436,1442.9932711037707,1482.7675128374617,2460367
2022-06-14,1468.0362548828125,1477.2076435316567,1449.550894297337,1456.0612309754965,1983405
2022-06-15,1482.95751953125,1489.2777065817206,1462.7140568176358,1471.1725291541395,1461683
2022-06-16,1451.641845703125,1496.8808893789958,1441.5200564860902,1490.608268855213,2329325
2022-06-17,1416.0491943359375,1454.0652147592325,1407.9233395798706,1446.5095771063775,4548572
2022-06-20,1398.7996826171875,1423.5575492241646,1384.1159233899803,1416.0969275405976,1837431
2022-06-21,1425.885986328125,1440.0468616585001,1403.6465903367634,1406.5928088277915,1458922
2022-06-22,1405.405029296875,1416.9998713825078,1395.1882218142434,1416.097037127536,1906619
2022-06-23,1420.18359375,1436.768037005202,1408.018420256793,1408.018420256793,1828491
2022-06-24,1420.7061767578125,1437.0055686797714,1415.1463569868913,1427.263963468814,1731440
2022-06-27,1459.625244140625,1468.083716414562,1434.8672628463542,1448.4104709904577,2389778
2022-06-28,1474.5465087890625,1480.2489123035543,1448.5055095364096,1454.112896195466,2072405
2022-06-29,1471.125,1476.9224200157141,1449.7409881271856,1455.3008080109794,1480197
2022-06-30,1480.961669921875,1489.1826579540361,1465.6126777027002,1472.2180311920822,3308971
2022-07-01,1494.17236328125,1497.8313824781992,1458.4847734663044,1483.5278066897508,1294305
2022-07-04,1503.2486572265625,1508.7134609478048,1473.3110368406267,1494.1248342168467,1269969
2022-07-05,1487.28173828125,1518.027170687275,1484.1453702826973,1505.4343642940325,1445200
2022-07-06,1478.9658203125,1511.612055587469,1474.8316011756158,1487.899608572238,2422594
2022-07-07,1531.190185546875,1534.0889534084818,1487.994530266296,1488.2321303855854,1697912
2022-07-08,1603.75341796875,1617.5817928627803,1537.748143861327,1540.5993456113788,6516138
2022-07-11,1580.51611328125,1605.0839442743354,1571.3922912122898,1601.3773589294071,1316037
2022-07-12,1571.724853515625,1589.9250466022543,1567.258017496187,1572.9128541607615,781516
2022-07-13,1565.54736328125,1599.7617843333824,1562.838744817762,1581.4665730763393,1914814
2022-07-14,1564.501953125,1584.6503992098937,1553.524779913389,1569.9191900771968,1170472
2022-07-15,1601.2823486328125,1604.1335502920153,1567.400545712814,1571.8674979216473,1345141
2022-07-18,1641.95947265625,1648.5647098280717,1606.176870069609,1611.9268395906304,3200640
2022-07-19,1644.0029296875,1648.8973997428484,1628.9865544826082,1634.6413913897334,1351783
2022-07-20,1653.6495361328125,1660.2073237082166,1642.244728528876,1654.0297195894175,1509911
2022-07-21,1699.0828857421875,1702.740586465624,1650.9061414325038,1662.2645306557908,2827327
2022-07-22,1701.58544921875,1712.9438377838799,1686.954412170017,1699.419663750928,1495629
2022-07-25,1715.7353515625,1718.6712413444068,1694.173846120256,1698.9385275681198,1916615
2022-07-26,1685.7032470703125,1714.0991047654297,1676.7032275384106,1714.0991047654297,1585897
2022-07-27,1729.4039306640625,1751.3986636710017,1684.499951318633,1688.3502369216471,5369460
2022-07-28,1733.8316650390625,1748.029592622311,1720.0668475679686,1737.4413076449732,1831059
2022-07-29,1740.377197265625,1763.9120200551652,1726.8530226351793,1747.0188456592662,1747781
2022-08-01,1746.7781982421875,1749.8103215234285,1723.291551082817,1740.3290171372007,1341943
2022-08-02,1725.9385986328125,1743.8424021648882,1709.2378917816336,1741.2915645981739,1749346
2022-08-03,1722.810302734375,1736.4787693283106,1706.6390565516044,1725.9386597190296,1264299
2022-08-04,1713.4732666015625,1746.8745635315472,1708.5641761309848,1726.6605648280258,1856927
2022-08-05,1720.54833984375,1739.36665922273,1708.853190397413,1716.2167681965434,1430542
2022-08-08,1761.1685791015625,1763.4787736910864,1723.243246886128,1729.1630838026022,2625195
2022-08-10,1785.7142333984375,1797.120680203685,1754.045613016157,1761.5055408531032,3422074
2022-08-11,1797.26513671875,1808.4791165530096,1785.7623384761937,1800.0566171605337,1918049
2022-08-12,1777.3399658203125,1799.0459985172665,1769.2062842561456,1795.1957128061542,1041383
2022-08-16,1779.6982421875,1794.2330464778963,1773.0564761868482,1790.3827609704329,1426893
2022-08-17,1786.24365234375,1797.457632354973,1780.805218079896,1791.7784377461478,1748371
2022-08-18,1823.6397705078125,1827.4900562717294,1780.7571658116278,1787.4951658984826,2519639
2022-08-19,1863.58642578125,1869.3136786715766,1821.9070367176244,1823.2064846211597,4134598
